date,auditeurs
2025-06-12,31310
2025-06-12,31310
2025-06-13,31111
2025-06-14,31111
2025-06-15,30939
2025-06-16,30800
2025-06-17,30800
2025-06-18,30696
2025-06-19,30560
2025-06-20,30384
2025-06-21,30384
2025-06-22,30197
2025-06-23,30197
2025-06-24,30148
2025-06-25,29993
2025-06-26,29824
2025-06-27,29682
2025-06-28,30180
2025-06-29,30180
