date,auditeurs
2025-06-12,46950
2025-06-12,46950
2025-06-13,47541
2025-06-14,47541
2025-06-15,47883
2025-06-16,48690
2025-06-17,48690
2025-06-18,48558
2025-06-19,48393
2025-06-20,48144
2025-06-21,48144
2025-06-22,47427
2025-06-23,47427
2025-06-24,46373
2025-06-25,45507
2025-06-26,44715
2025-06-27,41199
2025-06-28,40420
2025-06-29,40420
