date,auditeurs
2025-06-12,17087085
2025-06-12,17087085
2025-06-13,17073394
2025-06-14,17073394
2025-06-15,16951915
2025-06-16,16817453
2025-06-17,16817453
2025-06-18,16747011
2025-06-19,16713840
2025-06-20,16629996
2025-06-21,16629996
2025-06-22,16579768
2025-06-23,16579768
2025-06-24,16564238
2025-06-25,16528728
2025-06-26,16502590
2025-06-27,16433834
2025-06-28,16400886
2025-06-29,16400886
2025-07-01,16340672
