date,auditeurs
2025-06-11,1890267
2025-06-12,1890267
2025-06-13,1886907
2025-06-14,1887428
2025-06-15,1885335
2025-06-16,1878165
2025-06-17,1878165
2025-06-18,1873081
2025-06-19,1871543
2025-06-20,1863840
2025-06-21,1863840
2025-06-22,1859555
2025-06-23,1857666
2025-06-24,1853680
2025-06-25,1852164
2025-06-26,1856574
2025-06-27,1859913
2025-06-28,1845873
2025-06-29,1845873
2025-07-01,1849495
