date,auditeurs
2025-06-12,95625
2025-06-12,95625
2025-06-13,96614
2025-06-14,96614
2025-06-15,95332
2025-06-16,93585
2025-06-17,93585
2025-06-18,91710
2025-06-19,87481
2025-06-20,82930
2025-06-21,82930
2025-06-22,79496
2025-06-23,79496
2025-06-24,78627
2025-06-25,76608
2025-06-26,74725
2025-06-27,73300
2025-06-28,71285
2025-06-29,71285
