date,auditeurs
2025-06-11,33675
2025-06-12,33675
2025-06-13,33008
2025-06-14,33008
2025-06-15,32708
2025-06-16,32371
2025-06-17,32371
2025-06-18,32085
2025-06-19,31856
2025-06-20,31784
2025-06-21,31784
2025-06-22,31666
2025-06-23,31666
2025-06-24,31439
2025-06-25,31274
2025-06-26,31312
2025-06-27,31295
2025-06-28,31038
2025-06-29,31038
2025-07-01,30949
