date,auditeurs
2025-06-12,6368
2025-06-12,6368
2025-06-13,6408
2025-06-14,6408
2025-06-15,6446
2025-06-16,6532
2025-06-17,6532
2025-06-18,6504
2025-06-19,6515
2025-06-20,6524
2025-06-21,6524
2025-06-22,6405
2025-06-23,6405
2025-06-24,6360
2025-06-25,6278
2025-06-26,6229
2025-06-27,6160
2025-06-28,6026
2025-06-29,6026
2025-07-01,5923
