date,auditeurs
2025-06-12,3112
2025-06-12,3112
2025-06-13,3108
2025-06-14,3108
2025-06-15,3121
2025-06-16,3100
2025-06-17,3100
2025-06-18,3086
2025-06-19,3089
2025-06-20,3109
2025-06-21,3109
2025-06-22,3123
2025-06-23,3123
2025-06-24,3088
2025-06-25,3066
2025-06-26,3066
2025-06-27,3052
2025-06-28,3048
2025-06-29,3048
2025-07-01,3041
