date,auditeurs
2025-06-11,38519
2025-06-12,38519
2025-06-13,38493
2025-06-14,38493
2025-06-15,38377
2025-06-16,38190
2025-06-17,38190
2025-06-18,38242
2025-06-19,38113
2025-06-20,37825
2025-06-21,37825
2025-06-22,37409
2025-06-23,37409
2025-06-24,37219
2025-06-25,37120
2025-06-26,37007
2025-06-27,36805
2025-06-28,37046
2025-06-29,37046
2025-07-01,37127
