date,auditeurs
2025-06-11,1688774
2025-06-12,1688774
2025-06-13,1680348
2025-06-14,1673081
2025-06-15,1661073
2025-06-16,1652346
2025-06-17,1652346
2025-06-18,1646321
2025-06-19,1640926
2025-06-20,1631521
2025-06-21,1631521
2025-06-22,1623576
2025-06-23,1617557
2025-06-24,1611929
2025-06-25,1603133
2025-06-26,1595481
2025-06-27,1583359
2025-06-28,1565240
2025-06-29,1565240
2025-07-01,1555186
