date,auditeurs
2025-06-11,44935
2025-06-12,44935
2025-06-13,44977
2025-06-14,44977
2025-06-15,45120
2025-06-16,45134
2025-06-17,45134
2025-06-18,44943
2025-06-19,44938
2025-06-20,44811
2025-06-21,44811
2025-06-22,44059
2025-06-23,44059
2025-06-24,43792
2025-06-25,43507
2025-06-26,43206
2025-06-27,42362
2025-06-28,40767
2025-06-29,40767
2025-07-01,40490
