date,auditeurs
2025-06-11,34566
2025-06-12,34566
2025-06-13,33896
2025-06-14,33896
2025-06-15,32891
2025-06-16,32288
2025-06-17,32288
2025-06-18,31716
2025-06-19,31265
2025-06-20,30337
2025-06-21,30337
2025-06-22,29557
2025-06-23,29557
2025-06-24,29195
2025-06-25,28378
2025-06-26,27496
2025-06-27,26690
2025-06-28,39660
2025-06-29,39660
