date,auditeurs
2025-06-11,19282
2025-06-12,19282
2025-06-13,19005
2025-06-14,19005
2025-06-15,18878
2025-06-16,18614
2025-06-17,18614
2025-06-18,18564
2025-06-19,18459
2025-06-20,18222
2025-06-21,18222
2025-06-22,17948
2025-06-23,17948
2025-06-24,17854
2025-06-25,17758
2025-06-26,17675
2025-06-27,17578
2025-06-28,17821
2025-06-29,17821
