date,auditeurs
2025-06-12,61397073
2025-06-13,61074207
2025-06-14,61074207
2025-06-15,61024398
2025-06-16,60923785
2025-06-17,60923785
2025-06-18,60881185
2025-06-19,60735870
2025-06-20,60637664
2025-06-21,60637664
2025-06-22,60715945
2025-06-23,60715945
2025-06-24,60737580
2025-06-25,60705088
2025-06-26,60656724
2025-06-27,60519720
2025-06-28,59909447
2025-06-29,59909447
2025-07-01,59339828
