date,auditeurs
2025-06-09,67140
2025-06-09,67140
2025-06-10,67336
2025-06-11,67310
2025-06-12,67075
2025-06-13,66733
2025-06-14,66421
2025-06-15,66106
2025-06-16,65124
2025-06-17,65124
2025-06-18,64750
2025-06-19,64583
2025-06-20,63878
2025-06-21,63878
2025-06-22,62721
2025-06-23,62229
2025-06-24,62080
2025-06-25,62171
2025-06-26,61841
2025-06-27,61064
2025-06-28,61951
2025-06-29,61951
